Title,URL,Location
Guest Service Agent - Holiday Inn Express Singapore Serangoon,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/122133/apply/email,"Singapore, Singapore"
市场销售总监-丽江和府洲际度假酒店 & 丽江古城英迪格酒店 Director of Sales & Marketing - InterContinental Lijiang Ancient Town Resort & Hotel Indigo Lijiang Ancient Town,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/122123/apply/email,"China, Yunnan, Lijiang"
GYM Trainer / Receptionist,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/122124/apply/email,"Saudi Arabia, Riyadh"
Marine Biology Internship (Preferably Maldivian),https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/122128/apply/email,"Maldives, Lhaviyani Atoll"
Human Resources Coordinator,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/122126/apply/email,"Saudi Arabia, Riyadh"
Sales Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/117896/apply/email,"Singapore, Singapore"
Guest Services Agent,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/112174/apply/email,"Singapore, Singapore"
Event Services Supervisor,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121716/apply/email,"Australia, Australian Capital Territory, Canberra"
Casual Team Leader - National Convention Centre Canberra,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121590/apply/email,"Australia, Australian Capital Territory, Canberra"
Reservation Agent,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/122040/apply/email,"Oman, Dibba-Musandam PC 800"
Lifeguard,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121865/apply/email,"Oman, Dibba-Musandam PC 800"
IT Officer,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121761/apply/email,"Oman, Dibba-Musandam PC 800"
Assistant Cost Controller,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121765/apply/email,"Oman, Dibba-Musandam PC 800"
F&B Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121131/apply/email,"Switzerland, Crans-Montana"
Engineering Technician – HVAC,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121546/apply/email,"Oman, Nizwa"
客房楼层主管,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118805/apply/email,"China, Guangdong, Chaozhou"
实习生（各部门）,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120692/apply/email,"China, Yunnan, Kunming"
忠实客户经理,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120689/apply/email,"China, Yunnan, Kunming"
Guest Services Manager 宾客服务经理,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/119888/apply/email,"China, Beijing, Chongqing"
"Part Time Room Attendant- IHG Army Hotels Holiday Inn Express- Fort Knox, Ky",https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121436/apply/email,"United States, Kentucky, Fort Knox"
Duty Engineer at voco® Dubai The Palm,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/122068/apply/email,"United Arab Emirates, Dubai"
Camelia Supervisor 西餐厅主管,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/122064/apply/email,"China, Beijing, Shanghai"
Executive Chef,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120646/apply/email,"Taiwan, Chiayi County"
Guest Relations Agent at InterContinental Ras Al Khaimah Mina Al Arab Resort & Spa,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120582/apply/email,"United Arab Emirates, Ras Al Khaimah"
Technician 工程技工,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118682/apply/email,"China, Guangdong, Shenzhen"
Laundry Attendant   洗衣房服务员,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118680/apply/email,"China, Guangdong, Shenzhen"
Restaurant Supervisor (All Day Dining) at InterContinental Ras Al Khaimah Mina Al Arab Resort & Spa,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121809/apply/email,"United Arab Emirates, Ras Al Khaimah"
总经理 - 杭州大会展中心假日酒店 General Manager - Holiday Inn Hangzhou Grand Convention Center,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120446/apply/email,"China, Hangzhou"
Laundry Manager (Pre-opening) at Regent Bali Canggu,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/122027/apply/email,"Indonesia, Bali"
Paymaster Cum General Cashier,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121319/apply/email,"India, Bengaluru"
Chef De Partie (Pastry),https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121175/apply/email,"Singapore, Singapore"
Franchise Performance Support Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120486/apply/email,"China, Beijing, Xi'an"
マーケティングコミュニケーションズ マネージャー/沖縄（ホテル2軒を担当するクラスターポジション）,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/119475/apply/email,"Japan, Okinawa, Okinawa"
总经理 - 青岛海尔洲际酒店 General Manager - InterContinental Qingdao,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/119459/apply/email,"China, Shandong, Qingdao"
宾客关系主任,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118689/apply/email,"China, Shaanxi, Xi'an"
餐饮服务主管,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118686/apply/email,"China, Shaanxi, Xi'an"
Guest Service Agent 前台接待,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121957/apply/email,"China, Sichuan, Chengdu"
Engineering Technician - Plumbing,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121549/apply/email,"Oman, Nizwa"
Engineering Technician – Multi-Skilled,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121547/apply/email,"Oman, Nizwa"
Food & Beverage Hostess,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120072/apply/email,"Maldives, Lhaviyani Atoll"
Human Resources Assistant,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121308/apply/email,"India, Bengaluru"
Overnight Communication Centre コミュニケーションセンター/電話対応業務 (夜勤）/インターコンチネンタルホテル大阪,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/119244/apply/email,"Japan, Osaka, Osaka"
Reservations Officer,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120493/apply/email,"Philippines, Quezon City"
IT Specialist,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/122016/apply/email,"Saudi Arabia, Riyadh"
Chief Engineer - (Local),https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/122013/apply/email,"Thailand, Koh Samui"
Technicien de Maintenance Saison 2024 F/H - Carlton Cannes,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121070/apply/email,"France, Cannes"
工程技工,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118868/apply/email,"China, Shandong, Jinan"
Chinese Restaurant Manager 中餐厅经理,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120537/apply/email,"China, Beijing, Beijing"
Recreation and Activity Manager (Pre-opening) at Regent Bali Canggu,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/122007/apply/email,"Indonesia, Bali"
电工 Electrician,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/122000/apply/email,"China, Beijing, Beijing"
头砧 Chopper 1,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121812/apply/email,"China, Xiangyang"
Commis Chef 厨师,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121789/apply/email,"China, Xiangyang"
Kitchen Helper 厨房帮工,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120131/apply/email,"China, Shanghai"
Sous Chef (ADD/Teppanyaki) 副厨师长（全日餐厅/铁板烧餐厅）,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120120/apply/email,"China, Shanghai"
Finance Executive,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121306/apply/email,"India, Bengaluru"
中餐厨师长-北海银滩华邑度假酒店&北海银滩假日酒店 Chinese Chef (Chinese Kitchen & Banquet)-HUALUXE Beihai Silver Beach & Holiday Inn Beihai Silver Beach,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120654/apply/email,"China, Guangxi"
西厨厨师 Commis Chef,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120368/apply/email,"China, Hainan, Sanya"
宾客服务经理 Guest Services Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120366/apply/email,"China, Hainan, Sanya"
Guest Service Center Supervisor 宾客服务中心主管,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118678/apply/email,"China, Guangdong, Shenzhen"
Engineering Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121953/apply/email,"Saudi Arabia, Riyadh"
Director of Revenue,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120421/apply/email,"Qatar, Doha"
GEM (Concierge),https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118972/apply/email,"Japan, Kyoto, Kyoto-shi"
Night Auditor,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118971/apply/email,"Japan, Kyoto, Kyoto-shi"
Monitors 监控员,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121782/apply/email,"China, Xiangyang"
Wedding & Social Event Specialist 婚宴宴会专员,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120410/apply/email,"China, Ezhou"
财务总监-杭州大会展中心假日酒店 Director of Finance & Business Support-Holiday Inn Hangzhou Grand Convention Center,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121950/apply/email,"China, Hangzhou"
财务总监-邯郸东区智选假日酒店 Finance Controller-Holiday Inn Express Handan East,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121948/apply/email,"China, Beijing, Handan"
Sous Chef,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/119164/apply/email,"Philippines, Makati"
Camelia Captain,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/122067/apply/email,"China, Beijing, Shanghai"
Foreign Management Trainee 外籍管理培训生,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121959/apply/email,"China, Sichuan, Chengdu"
Corporate Sales Manager at InterContinental Dubai Marina,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121947/apply/email,"United Arab Emirates, Dubai"
Barista- Holiday Inn Pattaya,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121946/apply/email,"Thailand, Pattaya"
宾客服务主管 Guest Services Superviso,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121934/apply/email,"China, Xiangyang"
行李部领班 Bell Captain,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121930/apply/email,"China, Xiangyang"
Room Attendant - voco Kirkton Park Hunter Valley,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/119464/apply/email,"Australia, New South Wales, Pokolbin"
Stewarding Supervisor 管事部主管,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120119/apply/email,"China, Shanghai"
Pastry Commis 饼房厨师,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120118/apply/email,"China, Shanghai"
Guest Service Center Supervisor 宾客服务中心主管,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120093/apply/email,"China, Shanghai"
Banco de Talentos - Vagas Estágio,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118902/apply/email,"Brazil, Sao Paulo"
Dry Cleaner 干洗工,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120104/apply/email,"China, Shanghai"
餐饮总监 Director of Food & Beverage,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120097/apply/email,"China, Beijing, Beijing"
Guest Service Agent (GSC) 宾客服务接待员（总机）,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120094/apply/email,"China, Shanghai"
行政总厨,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/119986/apply/email,"China, Beijing, Xiamen"
Sales Manager 销售经理,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/119663/apply/email,"China, Beijing, Changsha"
Floor Supervisor 楼层主管,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/118679/apply/email,"China, Guangdong, Shenzhen"
Club Lounge (VIP) Manager at InterContinental Ras Al Khaimah Mina Al Arab Resort & Spa,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121973/apply/email,"United Arab Emirates, Ras Al Khaimah"
礼宾部主管 Concierge,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121931/apply/email,"China, Xiangyang"
Marketing & Communications Executive 市场传媒主任,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120170/apply/email,"China, Shanghai"
Security Guard 保安员,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120160/apply/email,"China, Shanghai"
Director of Restaurants & Bars - (Local),https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/122019/apply/email,"Thailand, Koh Samui"
IT Supervisor (Pre-opening) at Regent Bali Canggu,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120266/apply/email,"Indonesia, Bali"
F&B Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/119852/apply/email,"China, Beijing, Shanghai<br />China, Beijing, Shanghai"
餐饮部副经理,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121641/apply/email,"China, Beijing, Beijing"
Bellman,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121723/apply/email,"China, Beijing, Shanghai"
Agent de Réservation Saison 2024 F/H - Carlton Cannes,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121704/apply/email,"France, Cannes"
总工程师 Chief Engineer,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121602/apply/email,"China, Shandong, Qingdao"
Maintenance Utility,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/119196/apply/email,"United States, Oklahoma, Fort Sill"
Spa Therapist at InterContinental Ras Al Khaimah Mina Al Arab Resort & Spa,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120662/apply/email,"United Arab Emirates, Ras Al Khaimah"
Reservations Supervisor 预订主管,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120173/apply/email,"China, Shanghai"
餐饮服务员 F&B Attendant,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121601/apply/email,"China, Shandong, Qingdao"
Chinese Cuisine Cold Dish 1 中餐头冷菜厨师,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120148/apply/email,"China, Shanghai"
Technology Management Service and Field Service Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/119404/apply/email,"China, Guangdong, Shenzhen<br />China, Guangdong, Guangzhou"
会务销售总监,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120436/apply/email,"China, Sichuan, Chengdu"
Assistant Sales Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120835/apply/email,"United Arab Emirates, Dubai"
总经理 - 大连星海皇冠假日酒店 General Manager - Crowne Plaza Dalian Xinghai,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121949/apply/email,"China, Liaoning, Dalian"
宾客服务接待员 Guest Services Agent,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121932/apply/email,"China, Xiangyang"
Global Corporate Learning Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121863/apply/email,"China, Shanghai, Shanghai"
西餐厅主管,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120716/apply/email,"China, Guangdong, Zhuhai"
Guest Experience Maker (GEM),https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121791/apply/email,"Thailand, Phang Nga, Phang Nga"
Supv Front Desk InterContinental Suites Cleveland,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121581/apply/email,"United States, Ohio, Cleveland"
中餐厅经理,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121643/apply/email,"China, Beijing, Beijing"
Specialist Reservations Sales,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120872/apply/email,"China, Guangdong, Guangzhou"
HR Specialist / Coordinator,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120563/apply/email,"China, Shanghai, Shanghai"
Attendant Room (190240),https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/122049/apply/email,"United States, Tennessee, Nashville"
"Food and Beverage Manager - InterContinental, Washington D.C - The Wharf",https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121332/apply/email,"United States, DC, Washington"
Housekeeping Supervisor (seasonal) - Kimpton Aysla Mallorca,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121122/apply/email,"Spain, Mallorca"
销售总监-深圳南山逸衡酒店 Director of Sales - EVEN Hotel Shenzhen Nanshan,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121245/apply/email,"China, Beijing, Shenzhen"
Ayudante de cocina (seasonal) - Kimpton Aysla Mallorca,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120913/apply/email,"Spain, Mallorca"
Assistant Front Office Manager at InterContinental Ras Al Khaimah Mina Al Arab Resort & Spa,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120903/apply/email,"United Arab Emirates, Ras Al Khaimah"
Guest Experience Agent - Kimpton Vividora Barcelona,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121691/apply/email,"Spain, Barcelona"
大堂吧经理 Lobby Lounge Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121822/apply/email,"China, Xiangyang"
中餐厅经理,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120981/apply/email,"China, Beijing, Quanzhou"
Chef de Partie - Thai Cuisine,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121737/apply/email,"Thailand, Phang Nga, Phang Nga"
上什 Steamer,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121808/apply/email,"China, Xiangyang"
烧烤主厨 Head BBQ Chef,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121807/apply/email,"China, Xiangyang"
Front Desk Agent,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/122038/apply/email,"Egypt, Cairo"
客房部协调员 Housekeeping Coordinator,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121923/apply/email,"China, Xiangyang"
Réceptionniste Saison 2024 F/H - Carlton Cannes,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121063/apply/email,"France, Cannes"
Assistant Security Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121294/apply/email,"India, Bengaluru"
CE Channel Operation Specialist,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121243/apply/email,"China, Sichuan, Sichuan"
大堂吧主管 Lobby Lounge Supervisor,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120902/apply/email,"China, Hainan, Sanya"
行李员 Bellman,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121929/apply/email,"China, Xiangyang"
宾客服务中心经理 Guest Service Center Manager,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121928/apply/email,"China, Xiangyang"
宾客服务中心主管 Guest Service Center Supervisor,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121927/apply/email,"China, Xiangyang"
销售经理,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120980/apply/email,"China, Beijing, Quanzhou"
宾客服务经理,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/120979/apply/email,"China, Beijing, Quanzhou"
Room Attendant,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121689/apply/email,"United States, Georgia, Atlanta"
Italian Chefs,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121010/apply/email,"Fiji, Nadi"
干洗工 Dry Cleaner,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/121859/apply/email,"China, Xiangyang"
Housekeeping Supervisor | InterContinental Cascais-Estoril,https://fa-evax-saasfaprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/122077/apply/email,"Portugal, Estoril"
